"fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","btrc","government_activity","fund_group_name","fund_type","fund_name","fund","account_name","account_code","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","authority_name","authority_link","department_number","program","vendor_id","zip","payment_method","payment_status","inv_num","invoice_due_date","invoice_discount_due_date","inv_date","inv_line","inv_dist_line","po_num","description","detailed_item_description","unit_price","unit_of_measure","quantity","sales_tax_percent","sales_tax","discount","receiver_id","po_date","po_line_number","procurement_organization","buyer_name","supplier_city","supplier_country","bu_name","site_location","item_code","item_code_name","currency","value_of_spend","vendor_num"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-13T00:00:00.000","33508",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS III C1","02YA02","EFT26240000023573","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020609",,,"2024-05-14T00:00:00.000","1","2","SC02CO24CT144519Y","SC: WLCAC CENTRAL III OAA CO144519 FY2324","10_APR 24 3C1 CENTRAL","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","3",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","ST BARNABAS SENIOR CENTER OF LOS ANGELES","2024-06-17T00:00:00.000","33389",,"563835","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS III C1","02YA02","EFT26240000023773","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100025319","90057","EFT","PAID","0224395020608",,,"2024-05-14T00:00:00.000","1","4","SC02CO24CT144531Y","SC: SBSC-CITY III OAA & EP MINI MPC CO144531 FY2324","10_APR 24 3C1 STATE CITY","0",,"0","0","0","0",,"2023-11-07T00:00:00.000","3",,,,,"CITY",,,,"USD",,"100025319-ST BARNABAS SENIOR CENTER OF LOS ANGELES"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-13T00:00:00.000","32844",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SUPPORTIVE - ARP","02VAR1","EFT26240000023574","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020610",,,"2024-05-14T00:00:00.000","1","1","SC02CO23CT142181Y",,"CF22 10_APR 24 3B ARPA CENTRAL","0",,"0","0","0","0",,,"10",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-10T00:00:00.000","32672",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023086","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224100020147",,,"2024-05-13T00:00:00.000","1","2","SC02CO24144921Y",,"10_APR 24 CGF EBP SLA","0",,"0","0","0","0",,,"2",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-12T00:00:00.000","31588",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","HOME DELIVERED MEALS III C2","02YA04","EFT26240000023389","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020598",,,"2024-05-20T00:00:00.000","1","4","SC02CO24SW144519Y","SC: WLCAC-SW OAA & PROP A CO144519 FY2023-24","10_APR 24 3C2 STATE SW","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","8",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","CNS-RQA-CA INC","2024-06-12T00:00:00.000","29951",,"13600","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM EDUCATION","57E","SNAP-ED OCT 23 - SEP 24","02W99Y","AD26240000118727","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100005842","91362-4019","CHECK","PAID","022457E020013",,,"2024-05-31T00:00:00.000","1","1","SC02CO24145067Y","SC: CNS CALFRESH SNAP-ED CO145067 FY2023-24","06_MAR 24 SNAP-ED","0",,"0","0","0","0",,"2024-02-28T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100005842-CNS-RQA-CA INC"
"2024","AGING","ST BARNABAS SENIOR CENTER OF LOS ANGELES","2024-06-17T00:00:00.000","29390",,"563835","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","FAMILY CAREGIVER SUPPORT PROGRAM III E","02YA09","EFT26240000023767","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","FAMILY CAREGIVER SERVICES","100025319","90057","EFT","PAID","0224395020564",,,"2024-05-14T00:00:00.000","1","1","SC02CO24144530Y","SC: SBSC-CW IIIE CO144530 FY2324","10_APR 24 3E OAA CW","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100025319-ST BARNABAS SENIOR CENTER OF LOS ANGELES"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-10T00:00:00.000","29117",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000023101","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224599020122",,,"2024-05-13T00:00:00.000","1","1","SC02CO24NEV144518Y","SC: SFVIC-NEV OAA & PROP A CO144518 FY2023-24","10_APR 24 PROP A NEV","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-06T00:00:00.000","28476",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000022902","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224599020125",,,"2024-05-13T00:00:00.000","1","1","SC02CO24SC144519Y","SC: WLCAC SOUTH LA OAA, EVM CO144519 FY2324","10_APR 24 PROP A SLA","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-10T00:00:00.000","28131",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023087","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224100020157",,,"2024-05-13T00:00:00.000","1","1","SC02CO24SC144519Y","SC: WLCAC SOUTH LA OAA, EVM CO144519 FY2324","10_APR 24 EVM-SS","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","12",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-10T00:00:00.000","27630",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SUPPORTIVE - ARP","02VAR1","EFT26240000023088","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020562",,,"2024-05-13T00:00:00.000","1","1","SC02CO23SC142181Y",,"CF22 10_APR 24 3B ARPA SLA","0",,"0","0","0","0",,,"10",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","ALZHEIMER'S GREATER LOS ANGELES","2024-06-20T00:00:00.000","27375",,"707538","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","FAMILY CAREGIVER SUPPORT PROGRAM III E","02YA09","EFT26240000024016","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","FAMILY CAREGIVER SERVICES","100020228","90010","EFT","PAID","0224395020630",,,"2024-04-11T00:00:00.000","1","1","SC02CO24144529Y","SC: ALZHEIMER'S IIIE OAA - CO144529 FY2024","09_MAR 24 IIIE","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100020228-ALZHEIMER'S GREATER LOS ANGELES"
"2024","AGING","ONEGENERATION","2024-06-10T00:00:00.000","27353",,"611371","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SUPPORTIVE - ARP","02VAR1","EFT26240000023094","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002398","91406","EFT","PAID","0224395020584",,,"2024-05-20T00:00:00.000","1","1","SC02CO23141842Y",,"CF22_10 APR 24 3B ARPA SWV","0",,"0","0","0","0",,,"11",,,,,"CITY",,,,"USD",,"100002398-ONEGENERATION"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-12T00:00:00.000","27066",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","HOME DELIVERED MEALS III C2","02YA04","EFT26240000023387","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020588",,,"2024-05-20T00:00:00.000","1","1","SC02CO24SC144519Y","SC: WLCAC SOUTH LA OAA, EVM CO144519 FY2324","10_APR 24 3C2 STATE OAA SLA","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","8",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","ONEGENERATION","2024-06-06T00:00:00.000","26987",,"611371","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS III C1","02YA02","EFT26240000022904","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002398","91406","EFT","PAID","0224395020586",,,"2024-05-20T00:00:00.000","1","3","SC02CO24NWV144517Y","SC: ONE-NWV OAA & PROP A CO144517 FY2023-24","10_APR 24 3C1 STATE NWV","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","4",,,,,"CITY",,,,"USD",,"100002398-ONEGENERATION"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-10T00:00:00.000","26544",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SUPPORTIVE - ARP","02VAR1","EFT26240000023098","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224395020550",,,"2024-05-14T00:00:00.000","1","1","SC02CO23MV141816Y",,"CF22_10 APR 24 3B ARPA MV","0",,"0","0","0","0",,,"11",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-10T00:00:00.000","26291",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023087","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224100020157",,,"2024-05-13T00:00:00.000","1","2","SC02CO24SC144519Y","SC: WLCAC SOUTH LA OAA, EVM CO144519 FY2324","10_APR 24 EVM-CM","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","12",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-18T00:00:00.000","25363",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SUPPORTIVE - ARP","02VAR1","EFT26240000023915","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224395020622",,,"2024-06-05T00:00:00.000","1","1","SC02CO23MV141816Y",,"CF22_11 MAY 24 3B ARPA MV","0",,"0","0","0","0",,,"11",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","PARTNERS IN CARE FOUNDATION, INC.","2024-06-20T00:00:00.000","25159",,"681522","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","PREVENTIVE SERVICES-ARP","02VAR6","AD26240000121324","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100016196","91340","CHECK","PAID","0224395020633",,,"2024-06-06T00:00:00.000","1","2","SC02CO23143168Y",,"CF22_10 APR 24 IIID ARPA","0",,"0","0","0","0",,,"2",,,,,"CITY",,,,"USD",,"100016196-PARTNERS IN CARE FOUNDATION, INC."
"2024","AGING","WISE AND HEALTHY AGING","2024-06-18T00:00:00.000","24868",,"476416","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","SOCIAL SERVICES III B","02YA01","EFT26240000023917","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100004988","90401","EFT","PAID","0224395020605",,,"2024-05-15T00:00:00.000","1","3","SC02CO24144565Y","SC: WISE & HEALTHY AGING CO144565 FY2023-24","10_APR 24 3B AUGMENT","0",,"0","0","0","0",,"2023-11-21T00:00:00.000","3",,,,,"CITY",,,,"USD",,"100004988-WISE AND HEALTHY AGING"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-17T00:00:00.000","24623",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS III C1","02YA02","EFT26240000023752","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020614",,,"2024-06-05T00:00:00.000","1","3","SC02CO24WA144519Y","SC: WLCAC-WA OAA & PROP A CO144519 FY2023-24","11_MAY 24 3C1 STATE WA","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","4",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-11T00:00:00.000","24480",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS -ARP","02VAR2","EFT26240000023294","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224395020553",,,"2024-05-13T00:00:00.000","1","2","SC02CO23SEV141816Y",,"CF22_10 APR 24 3C1 ARPA SEV","0",,"0","0","0","0",,,"12",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","ONEGENERATION","2024-06-06T00:00:00.000","24431",,"611371","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000022905","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002398","91406","EFT","PAID","0224599020128",,,"2024-05-20T00:00:00.000","1","1","SC02CO24NWV144517Y","SC: ONE-NWV OAA & PROP A CO144517 FY2023-24","10_APR 24 PROP A NWV","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002398-ONEGENERATION"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-10T00:00:00.000","24261",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","100","CONTRACTUAL SERVICES","003040","EFT26240000023085","SUPPLIES & OTHER SERVICES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224100020143",,,"2024-05-14T00:00:00.000","1","1","SC02CO24144921Y",,"10_APR 24 CFG EBP CT","0",,"0","0","0","0",,,"1",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","SPECIAL SERVICE FOR GROUPS INC","2024-06-17T00:00:00.000","24208",,"537118","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","FAMILY CAREGIVER SUPPORT PROGRAM III E","02YA09","EFT26240000023748","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100000591","90021","EFT","PAID","0224395020591",,,"2024-06-04T00:00:00.000","1","1","SC02CO24144522Y",,"03_SEP 23 IIIE","0",,"0","0","0","0",,,"1",,,,,"CITY",,,,"USD",,"100000591-SPECIAL SERVICE FOR GROUPS INC"
"2024","AGING","WILMINGTON JAYCEES FOUNDATION INC","2024-06-13T00:00:00.000","24050",,"713713","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","HOME DELIVERED MEALS III C2","02YA04","EFT26240000023585","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100004989","90744","EFT","PAID","0224395020596",,,"2024-05-16T00:00:00.000","1","4","SC02CO24144524Y","SC: WILMINGTON OAA & PROP A CO144524 FY2023-24","10_APR 24 3C2 STATE","0",,"0","0","0","0",,"2023-11-03T00:00:00.000","6",,,,,"CITY",,,,"USD",,"100004989-WILMINGTON JAYCEES FOUNDATION INC"
"2024","AGING","CENTER FOR HEALTH CARE RIGHTS","2024-06-04T00:00:00.000","23885",,"709737","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","HEALTH INS COUNS ADV (HICAP)","47Y","MIPPA","02YD13","EFT26240000022702","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100005036","90010","EFT","PAID","022447Y020018",,,"2024-05-21T00:00:00.000","1","1","SC02CO24144983Y","SC: CHCR MIPPA CO144983 BFY 2024","08_APR 24 MIPPA AAA","0",,"0","0","0","0",,"2024-02-20T00:00:00.000","1",,,,,"CITY",,,,"USD",,"100005036-CENTER FOR HEALTH CARE RIGHTS"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-10T00:00:00.000","23140",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000023102","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224599020123",,,"2024-05-13T00:00:00.000","1","1","SC02CO24SEV144518Y","SC: SFVIC-SEV OAA & PROP A CO144518 FY2023-24","10_APR 24 PROP A SEV","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-13T00:00:00.000","23088",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","CONGREGATE MEALS III C1","02YA02","EFT26240000023573","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020609",,,"2024-05-14T00:00:00.000","1","3","SC02CO24CT144519Y","SC: WLCAC CENTRAL III OAA CO144519 FY2324","10_APR 24 3C1 STATE CENTRAL","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","4",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-13T00:00:00.000","22968",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000023579","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224599020134",,,"2024-05-14T00:00:00.000","1","1","SC02CO24CT144519Y","SC: WLCAC CENTRAL III OAA CO144519 FY2324","10_APR 24 PROP A CENTRAL","0",,"0","0","0","0",,"2023-11-01T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","PARTNERS IN CARE FOUNDATION, INC.","2024-06-20T00:00:00.000","22839",,"681522","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","PREVENTIVE SERVICES-ARP","02VAR6","AD26240000121324","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100016196","91340","CHECK","PAID","0224395020633",,,"2024-06-06T00:00:00.000","1","1","SC02CO23143168Y",,"CF22_09 MAR 24 IIID ARPA","0",,"0","0","0","0",,,"2",,,,,"CITY",,,,"USD",,"100016196-PARTNERS IN CARE FOUNDATION, INC."
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-12T00:00:00.000","21963",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","SENIOR CITYRIDE PROGRAM FUND","599","CITYRIDE PROGRAM","02Y221","EFT26240000023399","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224599020132",,,"2024-05-21T00:00:00.000","1","1","SC02CO24WA144519Y","SC: WLCAC-WA OAA & PROP A CO144519 FY2023-24","10_APR 24 PROP A WA","0",,"0","0","0","0",,"2023-11-02T00:00:00.000","11",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
"2024","AGING","SAN FERNANDO VALLEY INTERFAITH COUNCIL INC","2024-06-10T00:00:00.000","21926",,"503722","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","HOME DELIVERED -ARP","02VAR4","EFT26240000023099","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002756","91401","EFT","PAID","0224395020552",,,"2024-05-13T00:00:00.000","1","3","SC02CO23NEV141816Y",,"CF22_10 APR 24 3C2 ARPA NEV","0",,"0","0","0","0",,,"13",,,,,"CITY",,,,"USD",,"100002756-SAN FERNANDO VALLEY INTERFAITH COUNCIL INC"
"2024","AGING","WATTS LABOR COMMUNITY ACTION COMMITTEE","2024-06-13T00:00:00.000","21375",,"297418","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","AREA PLAN FOR THE AGING TIT 7","395","C2-OARR","02WAF4","EFT26240000023575","CONTRIBUTIONS TO OTHER AGENCIES",,"12","2024-12 (JUN)","2024-04","6","JUNE,2024","JUNE","FMS",,,"2","SENIOR SERVICES","100002393","90059","EFT","PAID","0224395020611",,,"2024-05-14T00:00:00.000","1","1","SC02CO23CT142181Y",,"CF23_10 APR 24 3C2 OARR CTR","0",,"0","0","0","0",,,"19",,,,,"CITY",,,,"USD",,"100002393-WATTS LABOR COMMUNITY ACTION COMMITTEE"
