"AGENCYNBR","AGENCYNAME","CALENDAR_YEAR","CALENDAR_MONTH","VENDOR_NAME","CITY","STATE","POSTAL","EFFDT","VOUCHER_ID","VOUCHER_STYLE","VCHR_STYLE_DESCR","VOUCHER_ID_RELATED","INVOICE_DT","TRANSACTION_TYPE","PYMNT_AMT","PYMNT_DT","CANCEL_DT","FUND_CODE","FUNDDESCR","CLASS_FLD","CLASSDESCR","DEPTID","DEPTDESCR","ACCOUNT","ACCTDESCR","OPERATING_UNIT","OPERUNITDESCR","PRODUCT","PRODUCTDESCR","PROGRAM_CODE","PGMDESCR","BUDGET_REF","CHARTFIELD1","CF1DESCR","CHARTFIELD2","CF2DESCR","PROJECT_ID","PROJDESCR","ACTIVITY","ACTVDESCR","RESTYPE","RESDESCR","RCAT","RCATDESCR","RSUBCAT","RSUBCATDESCR","PO_ID","ITEM_DESCRIPTION","OCP_DS_DATE","ROWID"
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901146","REG","Regular Voucher"," ","07/20/2020","N",138.63,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534260","Medical Supplies And Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901147","REG","Regular Voucher"," ","07/21/2020","N",224.99,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901148","REG","Regular Voucher"," ","07/21/2020","N",41.23,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901149","REG","Regular Voucher"," ","07/21/2020","N",297.14,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901150","REG","Regular Voucher"," ","07/21/2020","N",425.76,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901151","REG","Regular Voucher"," ","07/21/2020","N",76.22,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901152","REG","Regular Voucher"," ","07/21/2020","N",129.88,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901153","REG","Regular Voucher"," ","07/13/2020","N",870.75,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","515700","Physcians-exc.Mental Hlth Spec"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901154","REG","Regular Voucher"," ","07/22/2020","N",380.61,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534160","Printing Supplies,Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlAAAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901155","REG","Regular Voucher"," ","07/22/2020","N",898.44,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlADAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901156","REG","Regular Voucher"," ","07/22/2020","N",30.66,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlADAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901157","REG","Regular Voucher"," ","07/22/2020","N",19.99,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlADAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901158","REG","Regular Voucher"," ","07/22/2020","N",33.92,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","534160","Printing Supplies,Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGlADAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901035","REG","Regular Voucher"," ","07/22/2020","N",366.38,"07/23/2020","","9000","Higher Educ Component Unit","78900","ACA Payroll Processing","8900001","ACA Payroll Processing","585390","W/H-Other (Garnish,levies,etc)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk8AAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901036","REG","Regular Voucher"," ","05/28/2020","N",238.77,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk8AAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901037","REG","Regular Voucher"," ","06/24/2020","N",124.99,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAB
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/23/2020","01901038","REG","Regular Voucher"," ","07/03/2020","N",32.69,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAC
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","BOOMERANG PRINTING LLC","OKLAHOMA CITY","OK","73105","07/23/2020","01901039","REG","Regular Voucher"," ","06/03/2020","N",1998,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","531150","Printing & Binding Contrs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAD
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","BOOMERANG PRINTING LLC","OKLAHOMA CITY","OK","73105","07/23/2020","01901040","REG","Regular Voucher"," ","06/03/2020","N",3998,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","531150","Printing & Binding Contrs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAE
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","THERMO FISHER SCIENTIFIC","ATLANTA","GA","30384-4705","07/23/2020","01901041","REG","Regular Voucher"," ","07/09/2020","N",75.26,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAF
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/23/2020","01901042","REG","Regular Voucher"," ","07/10/2020","N",25.79,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/23/2020","01901043","REG","Regular Voucher"," ","07/10/2020","N",6.58,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","BUNCH,DUSTIN EDWARD","STILLWATER","OK","74075-0854","07/23/2020","01901044","REG","Regular Voucher"," ","06/26/2020","N",1200,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","552110","Scholarships-Students"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901045","REG","Regular Voucher"," ","07/10/2020","N",1000,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","552110","Scholarships-Students"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","GEORGIA TECH RESEARCH CORP","ATLANTA","GA","30384-0117","07/23/2020","01901046","REG","Regular Voucher"," ","05/12/2020","N",3195.97,"07/23/2020","","9000","Higher Educ Component Unit","43000","Agency Relationship Fund","2100001","Sponsored Programs","515400","Admin Mgmt-Gen.Mgmt Consulting"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901047","REG","Regular Voucher"," ","07/11/2020","N",1795.92,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","564110","Mdse-Resale-Raw Mat.,Stk/Supp."," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/23/2020","01901048","REG","Regular Voucher"," ","07/12/2020","N",5.38,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","STAPLES BUSINESS ADVANTAGE","CHICAGO","IL","60696-3689","07/23/2020","01901049","REG","Regular Voucher"," ","07/12/2020","N",9.96,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901050","REG","Regular Voucher"," ","07/22/2020","N",3964.85,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","535120","Uniform,Clothing,Accessories"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CHEMSTATIONS INC","HOUSTON","TX","77042-3530","07/23/2020","01901051","REG","Regular Voucher"," ","07/13/2020","N",2000,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541130","Data Processing Software"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","NEWEGG BUSINESS INC","PASADENA","CA","91110-2895","07/23/2020","01901052","REG","Regular Voucher"," ","07/13/2020","N",984.95,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1rAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PROTECTED INFORMATION","OKLAHOMA CITY","OK","73105","07/23/2020","01901053","REG","Regular Voucher"," ","07/22/2020","N",4000,"07/23/2020","","9000","Higher Educ Component Unit","70100","OSU 700 Fund","1000001","700 Funds","531260","Membership in Organizations"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAG
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","HICORP","TULSA","OK","74145-3332","07/23/2020","01901054","REG","Regular Voucher"," ","07/10/2020","N",18000,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531150","Printing & Binding Contrs"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAH
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CDW GOVERNMENT INC","CHICAGO","IL","60675-1515","07/23/2020","01901055","REG","Regular Voucher"," ","07/14/2020","N",155,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","541120","Data Processing Equipment"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAI
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","ESKIMO JOE'S PROMOTIONAL GROUP","STILLWATER","OK","74076-0729","07/23/2020","01901056","REG","Regular Voucher"," ","07/16/2020","N",3420,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536140","Office Supplies (Expendable)"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAJ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","AMERICAN REGISTRY FOR INTERNET NUMBERS","BALTIMORE","MD","21275-9477","07/23/2020","01901057","REG","Regular Voucher"," ","06/30/2020","N",300,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","533150","Mtce-Rep.-Dp Software-Vendors"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAK
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","SIMMONS BANK","STILLWATER","OK","74076-1988","07/23/2020","01901058","REG","Regular Voucher"," ","06/30/2020","N",148.15,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531180","Bank Service Charges"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAL
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PCB PIEZOTRONICS","CHICAGO","IL","60693-0001","07/23/2020","01901059","REG","Regular Voucher"," ","06/10/2020","N",3665.73,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","537190","Lab,Medical Supplies-Materials"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAM
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","B&C BUSINESS PRODUCTS INC","STILLWATER","OK","74074-4606","07/23/2020","01901060","REG","Regular Voucher"," ","07/01/2020","N",172.81,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","532140","Rent-Equipment And Machinery"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAN
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","EFFECTUAL EDITORIAL SERVICES INC","LA GRANGE","IL","60525-0446","07/23/2020","01901061","REG","Regular Voucher"," ","04/22/2020","N",852,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","515590","Document Preparation Services"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAO
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","CARNEGIE DARTLET LLC","WESTFORD","MA","01886-3513","07/23/2020","01901062","REG","Regular Voucher"," ","06/10/2020","N",4890.15,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","531160","Advertising"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAP
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PANERA BREAD","SAINT LOUIS","MO","63150-4888","07/23/2020","01901063","REG","Regular Voucher"," ","03/10/2020","N",827.17,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536170","Food and Catering Service"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk/qAAQ
"01000","OKLAHOMA STATE UNIVERSITY","2020","07","PANERA BREAD","SAINT LOUIS","MO","63150-4888","07/23/2020","01901064","REG","Regular Voucher"," ","03/13/2020","N",202.35,"07/23/2020","","9000","Higher Educ Component Unit","29000","Educational & Gen Operations","1100001","Instruction","536170","Food and Catering Service"," "," "," "," ","C0103","HIGHER EDUCATION"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08/08/2020",AAATM9AAEAAGk1tAAA
